C concentration (weight%),Si concentration (weight%),Mn concentration (weight%),S concentration (weight%),P concentration (weight%),V concentration (weight%),O concentration (ppm/weight),Ti concentration (ppm/weight),N concentration (ppm/weight),Al concentration (ppm/weight),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),AC,electrode positive,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA
-0.6520240475055463,-0.7508132229175315,0.08879338202947955,10.96099241727052,11.385542846869008,0.16622911061599022,-0.2257583812987381,0.0,1.666574456841244,8.694071294061293e-17,-0.030082359512466544,0.06073296817914644,0.18439788067294818,-1.3528855154742774,1.3951289897253485,0.7366946602929251,,,,,0.402993806194742,-0.9823436072643232,False,True,False,False,False,False,False,False,False,False,False
-0.6520240475055463,-0.7508132229175315,0.08879338202947955,10.96099241727052,11.385542846869008,0.16622911061599022,-0.2257583812987381,0.0,1.666574456841244,8.694071294061293e-17,-0.030082359512466544,0.06073296817914644,0.18439788067294818,-1.3528855154742774,1.3951289897253485,0.7366946602929251,,,,,0.9570960771029643,-0.5847051612018908,False,True,False,False,False,False,False,False,False,False,False
-0.6520240475055463,-0.7508132229175315,0.08879338202947955,10.96099241727052,11.385542846869008,0.16622911061599022,-0.2257583812987381,0.0,1.666574456841244,8.694071294061293e-17,-0.030082359512466544,0.06073296817914644,0.18439788067294818,-1.3528855154742774,1.3951289897253485,0.7366946602929251,,,,,1.5111983480111866,-0.4591351256032278,False,True,False,False,False,False,False,False,False,False,False
-0.6520240475055463,-0.7508132229175315,0.08879338202947955,10.96099241727052,11.385542846869008,0.16622911061599022,-0.2257583812987381,0.0,1.666574456841244,8.694071294061293e-17,-0.030082359512466544,0.06073296817914644,0.18439788067294818,-1.3528855154742774,1.3951289897253485,0.7366946602929251,,,,,2.0653006189194087,-0.3335650900045649,False,True,False,False,False,False,False,False,False,False,False
-0.6520240475055463,-0.7508132229175315,0.08879338202947955,10.96099241727052,11.385542846869008,0.16622911061599022,-0.2257583812987381,0.0,1.666574456841244,8.694071294061293e-17,-0.030082359512466544,0.06073296817914644,0.18439788067294818,-1.3528855154742774,1.3951289897253485,0.7366946602929251,,,,,2.619402889827631,-0.3335650900045649,False,True,False,False,False,False,False,False,False,False,False
-0.6520240475055463,-0.7508132229175315,0.08879338202947955,10.96099241727052,11.385542846869008,0.16622911061599022,-0.2257583812987381,0.0,1.666574456841244,8.694071294061293e-17,-0.030082359512466544,0.06073296817914644,0.18439788067294818,-1.3528855154742774,1.3951289897253485,0.7366946602929251,,,,,2.8964540252817423,-0.2707800722052334,False,True,False,False,False,False,False,False,False,False,False
-0.9719520963043534,0.35182502940234284,-1.023767415724065,0.9439462524816191,-0.2543979833116387,-0.17743478817957928,1.7128081171297342,-0.31351638059780623,0.5179460330945239,0.19396672715110744,-1.3512698619843427e-16,-2.252116436640571e-16,1.377527656716392,-0.685990094776819,-1.0231261752080394,-0.8570593605065147,2.4788358632252585,3.4385548014068097,-2.2816614763715335,-3.331861897967271,,,False,True,False,False,False,False,False,False,False,False,True
-0.9719520963043534,0.35182502940234284,-1.023767415724065,0.9439462524816191,-0.2543979833116387,-0.17743478817957928,1.7128081171297342,-0.31351638059780623,0.5179460330945239,0.19396672715110744,-1.3512698619843427e-16,-2.252116436640571e-16,1.377527656716392,-0.685990094776819,0.6661477226149939,-0.1398700511467668,2.867494177096907,3.5288253689483757,-1.9143617705964973,-3.197804610505443,,,False,True,False,False,False,False,False,False,False,False,True
-0.9719520963043534,0.35182502940234284,-1.023767415724065,0.9439462524816191,-0.2543979833116387,-0.17743478817957928,1.7128081171297342,-0.31351638059780623,0.5179460330945239,0.19396672715110744,-1.3512698619843427e-16,-2.252116436640571e-16,1.377527656716392,-0.685990094776819,1.0551713795825388,-0.1398700511467668,2.252118513466797,2.423010916564189,-2.0776060842742914,-3.0190615605563393,,,False,True,False,False,False,False,False,False,False,False,True
-0.9719520963043534,0.35182502940234284,-1.023767415724065,0.9439462524816191,-0.2543979833116387,-0.17743478817957928,1.7128081171297342,-0.31351638059780623,0.5179460330945239,0.19396672715110744,-1.3512698619843427e-16,-2.252116436640571e-16,1.377527656716392,-0.685990094776819,1.4441950365500837,-0.1398700511467668,-0.5764503263768668,-0.3076737515681908,-0.0778632417213162,-0.5166588612688856,,,False,True,False,False,False,False,False,False,False,False,True
2.4558484265400087,-1.3445415126282327,-1.2621733009569673,-0.5712372010158615,-0.2543979833116387,-0.15519771237516006,-1.1432706930975064e-16,-0.7250752555812727,0.0,0.264436631772872,0.7748245553165565,-0.16949213297455595,0.78096276869467,0.4996017642408848,1.3951289897253485,1.374196268612701,-0.7923716118611159,-0.12713261648505828,-0.6492183395935949,,,,False,True,False,False,False,False,True,False,False,False,False
1.5417682871148455,-0.4963582416129449,-1.4740896433862136,-0.4028834839605858,-0.30249691236197196,-0.1733916834878667,-1.1432706930975064e-16,-0.7250752555812727,0.0,-0.29932260520124465,-0.09296571223348397,-0.09275043258998848,0.07254196416887537,-0.7353897555692234,1.3951289897253485,1.374196268612701,-0.8571479975063906,-0.29638993062549507,0.3710586208926168,,,,False,True,False,False,False,True,False,False,False,False,False
-0.33209599870673895,1.7089182630268038,-1.6595164430118046,0.6914156768987055,0.03419559099036082,1.5429809679915314e-17,-0.07663788141962485,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.8918144149160274,1.1479391500395653,-1.873550692177049,-0.5166588612688856,,,False,True,False,False,True,False,False,False,False,False,False
-1.200472131160644,1.0303716462145733,-1.2621733009569673,0.4388851013157921,0.22659130719169374,1.5429809679915314e-17,0.12670825477916597,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.8702222863676025,1.2269258966384358,-1.873550692177049,-0.1815156426143159,,,False,True,False,False,True,False,False,False,False,False,False
-1.1547681241893863,0.8607349920115156,-1.1827046725459998,1.1964768280645324,0.27469023624202704,1.5429809679915314e-17,-0.21220197221881873,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,1.118531764674489,1.317196464180002,-1.6694953000798067,-0.5166588612688856,,,False,True,False,False,True,False,False,False,False,False,False
-0.42350401264925536,-1.683814821034348,-0.7058929020801952,0.6072388183710679,0.6113827395943597,1.5429809679915314e-17,0.7367466633755384,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.3843993940280419,0.696586312331734,-1.6694953000798067,-0.7400876737052654,,,False,True,False,False,True,False,False,False,False,False,False
-0.8348400753905788,-1.0900865313236465,-1.7389850714227717,1.4490074036474458,0.659481668644693,1.5429809679915314e-17,1.9568234805682831,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,-0.5008778764573796,-0.20611936308392878,-0.6492183395935949,-0.06980123639612602,,,False,True,False,False,True,False,False,False,False,False,False
2.227328391683718,0.5214616836054006,-0.8648301589021299,1.2806536865921703,0.7075805976950263,1.5429809679915314e-17,0.1944903001787629,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,1.4640058214492875,1.5880081668047008,-1.6694953000798067,-0.9635164861416452,,,False,True,False,False,True,False,False,False,False,False,False
-1.06336011024687,-0.24190326030835876,-0.9707883301167533,0.7755925354263433,-0.06200226711030569,1.5429809679915314e-17,1.6856952989698955,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.27643875128591733,0.6288833866755592,-1.2613845158853219,0.15362757604025376,,,False,True,False,False,True,False,False,False,False,False,False
-0.05787195687919036,0.1821883751992851,-1.0767465013313764,0.8597693939539812,0.17849237814136062,1.5429809679915314e-17,0.7367466633755384,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.3843993940280419,0.5837481029047761,-1.6694953000798067,-6.102379172178381,,,False,True,False,False,True,False,False,False,False,False,False
-0.5149120265917717,0.5214616836054006,-1.1562151297423438,1.6173611207027216,0.13039344909102732,1.5429809679915314e-17,0.8045287087751354,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.7622616436254779,1.0915200453260865,-1.2613845158853219,-0.2932300488325058,,,False,True,False,False,True,False,False,False,False,False,False
-0.6977280544768045,-0.07226660610530103,-2.4806922699251346,1.0281231110092568,0.13039344909102732,1.5429809679915314e-17,1.6856952989698955,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.2872348155601298,0.5837481029047761,-0.8532737316908373,-0.7400876737052654,,,False,True,False,False,True,False,False,False,False,False,False
-1.5204001799594515,0.0973700480977567,-2.00388049945933,0.7755925354263433,0.17849237814136062,1.5429809679915314e-17,0.9400927995743292,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.17927417281800523,0.43705843064973093,-1.2613845158853219,-0.5166588612688856,,,False,True,False,False,True,False,False,False,False,False,False
-0.46920801962051356,0.6910983378084579,-1.421110557778902,0.6914156768987055,0.7556795267453597,1.5429809679915314e-17,1.211220981172717,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.5463403581412287,0.7868568798733002,-1.2613845158853219,-0.4049444550506957,,,False,True,False,False,True,False,False,False,False,False,False
1.084728217402264,0.9455533191130444,-1.0767465013313764,0.9439462524816191,0.32278916529236035,1.5429809679915314e-17,0.5334005271767476,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.7082813222544156,0.9222627311856496,-1.873550692177049,-0.1815156426143159,,,False,True,False,False,True,False,False,False,False,False,False
-1.4746961729881933,-2.4471797649481073,-2.00388049945933,0.3547082427881544,0.17849237814136062,1.5429809679915314e-17,8.192771657331201,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,-1.2781945042006764,-0.8154456939895011,-0.8532737316908373,-0.5166588612688856,,,False,True,False,False,True,False,False,False,False,False,False
-1.200472131160644,-2.192724783643521,-1.9244118710483626,-0.23452976690531024,0.22659130719169374,1.5429809679915314e-17,6.769348703939666,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,-0.4037132979894674,-0.20611936308392878,-1.0573291237880795,-0.06980123639612602,,,False,True,False,False,True,False,False,False,False,False,False
-1.200472131160644,-1.2597231855267041,-1.5270687289935254,0.4388851013157921,0.22659130719169374,1.5429809679915314e-17,2.0923875713674773,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.3520112012054045,0.5950319238474719,-1.2613845158853219,-0.06980123639612602,,,False,True,False,False,True,False,False,False,False,False,False
-1.2461761381319023,0.5214616836054006,-1.129725586938688,1.0281231110092568,0.22659130719169374,1.5429809679915314e-17,1.6179132535702985,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.3843993940280419,0.7304377751598213,-1.2613845158853219,-0.2932300488325058,,,False,True,False,False,True,False,False,False,False,False,False
-0.05787195687919036,0.6910983378084579,-1.1562151297423438,0.9439462524816191,0.22659130719169374,1.5429809679915314e-17,4.803669387351355,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.5571364224154413,0.8207083427013876,-1.2613845158853219,-0.1815156426143159,,,False,True,False,False,True,False,False,False,False,False,False
-1.4289921660169351,1.0303716462145733,-1.0767465013313764,0.1863545257328788,0.32278916529236035,1.5429809679915314e-17,5.0070155235501455,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.9997750576581519,1.2269258966384358,-1.4654399079825644,-0.6283732674870756,,,False,True,False,False,True,False,False,False,False,False,False
-1.8403282287582587,1.8785549172298615,-0.9707883301167533,0.27053138426051654,0.32278916529236035,1.5429809679915314e-17,4.261413024154579,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,1.1725120860455513,1.475169957377743,-1.2613845158853219,-0.6283732674870756,,,False,True,False,False,True,False,False,False,False,False,False
-0.8348400753905788,2.3874648798390337,-0.7323824448838506,0.3547082427881544,0.17849237814136062,1.5429809679915314e-17,3.9225027971565942,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,1.3776373072555879,1.576724345862005,-1.873550692177049,-0.6283732674870756,,,False,True,False,False,True,False,False,False,False,False,False
0.6276881476896821,-1.0900865313236465,0.11528292483313539,0.10217766720524092,0.41898702339302674,1.5429809679915314e-17,1.6856952989698955,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,0.9026104791902398,0.9448303730710412,-1.2613845158853219,-0.6283732674870756,,,False,True,False,False,True,False,False,False,False,False,False
0.6276881476896821,2.217828225635976,-0.28206021722170166,0.27053138426051654,0.32278916529236035,1.5429809679915314e-17,0.6689646179759414,0.0,0.0,8.694071294061293e-17,-0.7343759099878617,0.7130374214479699,-0.5613082293542043,2.352089043956047,1.3951289897253485,-0.3789331542666827,1.4855979499977126,1.6557110924608756,-1.6694953000798067,-1.5220885172325946,,,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,-0.03664711266624391,0.18881436991042366,,,,,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,1.5111983480111866,3.077754210425778,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.6800449416488532,2.3661906753666875,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.12594267074063087,1.8011255151727046,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,0.17927417281800523,0.3467878631081647,,,,,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,1.5111983480111866,2.931255835560671,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.6800449416488532,2.4917607109653503,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.12594267074063087,1.8220538544391482,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,0.049721401527455744,0.22266583273851104,,,,,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,1.5111983480111866,2.9940408533600023,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.6800449416488532,1.9057672115049236,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.12594267074063087,1.4244154083767158,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,-0.015054984117818995,0.15496290708233632,,,,,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,1.5111983480111866,2.8684708177613394,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,6.165657423640254,1.1942036764458337,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.12594267074063087,1.1942036764458337,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,-0.06903530548888127,0.17753054896772788,,,,,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,1.5111983480111866,3.119610888958665,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.6800449416488532,2.4080473538995752,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-0.6659948958160026,-1.0767465013313764,0.018000808677603185,-0.15820012521097218,-0.17743478817957928,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,1.152124671642661,0.1374746685637139,-0.0020286468338399383,0.12910430829785238,1.4301761660287309,2.330448681092365,,,,,0.12594267074063087,1.8011255151727046,False,True,False,False,False,False,False,True,False,False,False
0.8562081825459731,0.1821883751992851,-0.8118510732948182,-0.15035290837767243,0.32278916529236035,-0.1976503116381422,-1.1679288123531355,0.0,-0.5990687643105433,0.4758463456381658,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-1.1054574758132771,-1.0749735756715042,1.309713424539932,0.6004852009130134,,,False,True,False,False,False,False,False,True,False,False,False
0.8562081825459731,0.1821883751992851,-0.8118510732948182,-0.15035290837767243,0.32278916529236035,-0.1976503116381422,-1.1679288123531355,0.0,-0.5990687643105433,0.4758463456381658,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-1.2566023756522515,-1.131392680384983,1.63620205189552,0.7121996071312032,,,False,True,False,False,False,False,False,True,False,False,False
0.7648001686034567,-0.07226660610530103,-0.9178092445094416,0.018000808677603185,0.22659130719169374,-0.1976503116381422,-1.3916095621718054,0.0,-0.5990687643105433,0.5463162502599304,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-1.2997866327491014,-1.244230889811941,1.3913355813788286,0.4887707946948235,,,False,True,False,False,False,False,False,True,False,False,False
0.7648001686034567,-0.07226660610530103,-0.9178092445094416,0.018000808677603185,0.22659130719169374,-0.1976503116381422,-1.3916095621718054,0.0,-0.5990687643105433,0.5463162502599304,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-1.3213787612975263,-1.289366173582724,1.1464691108621379,0.3770563884766336,,,False,True,False,False,False,False,False,True,False,False,False
0.9019121895172313,-0.24190326030835876,-1.0767465013313764,0.1863545257328788,-0.013903338059972474,-0.1976503116381422,-1.1950416305129743,0.0,-0.6728338924410666,0.4758463456381658,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-1.5157079182333504,-1.3006499945254197,1.5137688166371743,0.4887707946948235,,,False,True,False,False,False,False,False,True,False,False,False
0.9019121895172313,-0.24190326030835876,-1.0767465013313764,0.1863545257328788,-0.013903338059972474,-0.1976503116381422,-1.1950416305129743,0.0,-0.6728338924410666,0.4758463456381658,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-1.4185433397654383,-1.1990956060411577,1.2280912677010352,0.6004852009130134,,,False,True,False,False,False,False,False,True,False,False,False
1.084728217402264,-0.411539914511416,-1.023767415724065,0.1863545257328788,0.03419559099036082,-0.1976503116381422,-1.242489062292692,0.0,-0.6939096433355019,0.6872560595034596,3.0386252532731843,0.3676997697174163,2.272374988748975,-2.587877035284386,-0.3221826491403907,-0.6976839584265707,-1.8719780392823615,-1.345785278296203,1.309713424539932,-0.06980123639612602,,,False,True,False,False,False,False,False,True,False,False,False
1.084728217402264,-0.411539914511416,-1.023767415724065,0.1863545257328788,0.03419559099036082,-0.1976503116381422,-1.242489062292692,0.0,-0.6939096433355019,0.6872560595034596,3.0386252532731843,0.3676997697174163,2.272374988748975,-2.587877035284386,-0.3221826491403907,-0.6976839584265707,-1.6668528180723248,-1.2780823526400282,1.2484968069107583,0.041913169822063875,,,False,True,False,False,False,False,False,True,False,False,False
0.5362801337471657,0.1821883751992851,0.4596469812806607,-0.48706034248822366,0.41898702339302674,-0.1976503116381422,-1.1747070168930953,0.0,-0.019485614713574496,0.6872560595034596,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-0.5872463906510792,-0.3753766772243655,0.8199804835065498,0.3770563884766336,,,False,True,False,False,False,False,False,True,False,False,False
0.5362801337471657,0.1821883751992851,0.4596469812806607,-0.48706034248822366,0.41898702339302674,-0.1976503116381422,-1.1747070168930953,0.0,-0.019485614713574496,0.6872560595034596,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-0.5656542621026542,-0.3302413934535824,0.6975472482482049,0.2653419822584437,,,False,True,False,False,False,False,False,True,False,False,False
0.5819841407184239,-0.07226660610530103,0.40666789567334966,-0.4028834839605858,0.27469023624202704,-0.1976503116381422,-1.3848313576318456,0.0,-0.27239462544679727,0.5463162502599304,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-0.889536190329028,-0.6461883798490643,0.3710586208926168,0.3770563884766336,,,False,True,False,False,False,False,False,True,False,False,False
0.5819841407184239,-0.07226660610530103,0.40666789567334966,-0.4028834839605858,0.27469023624202704,-0.1976503116381422,-1.3848313576318456,0.0,-0.27239462544679727,0.5463162502599304,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-0.8031676761353284,-0.5897692751355854,0.6567361698287558,0.3770563884766336,,,False,True,False,False,False,False,False,True,False,False,False
0.7190961616321985,-0.1570849332068299,0.32719926726238213,-0.4028834839605858,0.13039344909102732,-0.1976503116381422,-1.2831582895324503,0.0,-0.2829325008940149,0.4758463456381658,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,-0.770779483312691,-0.6010530960782812,0.5343029345704109,0.3770563884766336,,,False,True,False,False,False,False,False,True,False,False,False
